央视(电信),#genre#
重庆卫视,http://61.146.189.245:8888/rtp/239.77.1.16:5146
重庆卫视,http://120.237.116.125:8888/rtp/239.77.1.16:5146
重庆卫视,http://120.238.99.51:8888/rtp/239.77.1.16:5146
重庆卫视,http://125.93.111.69:8888/rtp/239.77.1.16:5146
重庆卫视,http://222.125.242.74:8888/rtp/239.77.1.16:5146
重庆卫视,http://113.65.9.2:4014/rtp/239.77.1.16:5146
重庆卫视,http://113.65.9.28:4014/rtp/239.77.1.16:5146
重庆卫视,http://113.65.9.140:4014/rtp/239.77.1.16:5146
河北卫视,http://61.146.189.245:8888/rtp/239.77.1.60:5146
河北卫视,http://120.237.116.125:8888/rtp/239.77.1.60:5146
河北卫视,http://120.238.99.51:8888/rtp/239.77.1.60:5146
河北卫视,http://125.93.111.69:8888/rtp/239.77.1.60:5146
河北卫视,http://222.125.242.74:8888/rtp/239.77.1.60:5146
河北卫视,http://113.65.9.2:4014/rtp/239.77.1.60:5146
河北卫视,http://113.65.9.28:4014/rtp/239.77.1.60:5146
河北卫视,http://113.65.9.140:4014/rtp/239.77.1.60:5146
东南卫视,http://61.146.189.245:8888/rtp/239.77.1.213:5146
东南卫视,http://120.237.116.125:8888/rtp/239.77.1.213:5146
东南卫视,http://120.238.99.51:8888/rtp/239.77.1.213:5146
东南卫视,http://125.93.111.69:8888/rtp/239.77.1.213:5146
东南卫视,http://222.125.242.74:8888/rtp/239.77.1.213:5146
东南卫视,http://113.65.9.2:4014/rtp/239.77.1.213:5146
东南卫视,http://113.65.9.28:4014/rtp/239.77.1.213:5146
东南卫视,http://113.65.9.140:4014/rtp/239.77.1.213:5146
其他(电信),#genre#
广东珠江,http://61.146.189.245:8888/rtp/239.77.0.1:5146
广东珠江,http://120.237.116.125:8888/rtp/239.77.0.1:5146
广东珠江,http://120.238.99.51:8888/rtp/239.77.0.1:5146
广东珠江,http://125.93.111.69:8888/rtp/239.77.0.1:5146
广东珠江,http://222.125.242.74:8888/rtp/239.77.0.1:5146
广东珠江,http://113.65.9.2:4014/rtp/239.77.0.1:5146
广东珠江,http://113.65.9.28:4014/rtp/239.77.0.1:5146
广东珠江,http://113.65.9.140:4014/rtp/239.77.0.1:5146
广东新闻,http://61.146.189.245:8888/rtp/239.77.0.173:5146
广东新闻,http://120.237.116.125:8888/rtp/239.77.0.173:5146
广东新闻,http://120.238.99.51:8888/rtp/239.77.0.173:5146
广东新闻,http://125.93.111.69:8888/rtp/239.77.0.173:5146
广东新闻,http://222.125.242.74:8888/rtp/239.77.0.173:5146
广东新闻,http://113.65.9.2:4014/rtp/239.77.0.173:5146
广东新闻,http://113.65.9.28:4014/rtp/239.77.0.173:5146
广东新闻,http://113.65.9.140:4014/rtp/239.77.0.173:5146
广东民生,http://61.146.189.245:8888/rtp/239.77.0.225:5146
广东民生,http://120.237.116.125:8888/rtp/239.77.0.225:5146
广东民生,http://120.238.99.51:8888/rtp/239.77.0.225:5146
广东民生,http://125.93.111.69:8888/rtp/239.77.0.225:5146
广东民生,http://222.125.242.74:8888/rtp/239.77.0.225:5146
广东民生,http://113.65.9.2:4014/rtp/239.77.0.225:5146
广东民生,http://113.65.9.28:4014/rtp/239.77.0.225:5146
广东民生,http://113.65.9.140:4014/rtp/239.77.0.225:5146
广东体育,http://61.146.189.245:8888/rtp/239.77.0.112:5146
广东体育,http://120.237.116.125:8888/rtp/239.77.0.112:5146
广东体育,http://120.238.99.51:8888/rtp/239.77.0.112:5146
广东体育,http://125.93.111.69:8888/rtp/239.77.0.112:5146
广东体育,http://222.125.242.74:8888/rtp/239.77.0.112:5146
广东体育,http://113.65.9.2:4014/rtp/239.77.0.112:5146
广东体育,http://113.65.9.28:4014/rtp/239.77.0.112:5146
广东体育,http://113.65.9.140:4014/rtp/239.77.0.112:5146
经济科教,http://61.146.189.245:8888/rtp/239.77.0.85:5146
经济科教,http://120.237.116.125:8888/rtp/239.77.0.85:5146
经济科教,http://120.238.99.51:8888/rtp/239.77.0.85:5146
经济科教,http://125.93.111.69:8888/rtp/239.77.0.85:5146
经济科教,http://222.125.242.74:8888/rtp/239.77.0.85:5146
经济科教,http://113.65.9.2:4014/rtp/239.77.0.85:5146
经济科教,http://113.65.9.28:4014/rtp/239.77.0.85:5146
经济科教,http://113.65.9.140:4014/rtp/239.77.0.85:5146
广东影视,http://61.146.189.245:8888/rtp/239.77.0.217:5146
广东影视,http://120.237.116.125:8888/rtp/239.77.0.217:5146
广东影视,http://120.238.99.51:8888/rtp/239.77.0.217:5146
广东影视,http://125.93.111.69:8888/rtp/239.77.0.217:5146
广东影视,http://222.125.242.74:8888/rtp/239.77.0.217:5146
广东影视,http://113.65.9.2:4014/rtp/239.77.0.217:5146
广东影视,http://113.65.9.28:4014/rtp/239.77.0.217:5146
广东影视,http://113.65.9.140:4014/rtp/239.77.0.217:5146
南国都市 4K,http://61.146.189.245:8888/rtp/239.253.43.99:5146
南国都市 4K,http://120.237.116.125:8888/rtp/239.253.43.99:5146
南国都市 4K,http://120.238.99.51:8888/rtp/239.253.43.99:5146
南国都市 4K,http://125.93.111.69:8888/rtp/239.253.43.99:5146
南国都市 4K,http://222.125.242.74:8888/rtp/239.253.43.99:5146
南国都市 4K,http://113.65.9.2:4014/rtp/239.253.43.99:5146
南国都市 4K,http://113.65.9.28:4014/rtp/239.253.43.99:5146
南国都市 4K,http://113.65.9.140:4014/rtp/239.253.43.99:5146
广东少儿,http://61.146.189.245:8888/rtp/239.77.0.250:5146
广东少儿,http://120.237.116.125:8888/rtp/239.77.0.250:5146
广东少儿,http://120.238.99.51:8888/rtp/239.77.0.250:5146
广东少儿,http://125.93.111.69:8888/rtp/239.77.0.250:5146
广东少儿,http://222.125.242.74:8888/rtp/239.77.0.250:5146
广东少儿,http://113.65.9.2:4014/rtp/239.77.0.250:5146
广东少儿,http://113.65.9.28:4014/rtp/239.77.0.250:5146
广东少儿,http://113.65.9.140:4014/rtp/239.77.0.250:5146
嘉佳卡通,http://61.146.189.245:8888/rtp/239.77.0.179:5146
嘉佳卡通,http://120.237.116.125:8888/rtp/239.77.0.179:5146
嘉佳卡通,http://120.238.99.51:8888/rtp/239.77.0.179:5146
嘉佳卡通,http://125.93.111.69:8888/rtp/239.77.0.179:5146
嘉佳卡通,http://222.125.242.74:8888/rtp/239.77.0.179:5146
嘉佳卡通,http://113.65.9.2:4014/rtp/239.77.0.179:5146
嘉佳卡通,http://113.65.9.28:4014/rtp/239.77.0.179:5146
嘉佳卡通,http://113.65.9.140:4014/rtp/239.77.0.179:5146
CGTN,http://61.146.189.245:8888/rtp/239.77.1.27:5146
CGTN,http://120.237.116.125:8888/rtp/239.77.1.27:5146
CGTN,http://120.238.99.51:8888/rtp/239.77.1.27:5146
CGTN,http://125.93.111.69:8888/rtp/239.77.1.27:5146
CGTN,http://222.125.242.74:8888/rtp/239.77.1.27:5146
CGTN,http://113.65.9.2:4014/rtp/239.77.1.27:5146
CGTN,http://113.65.9.28:4014/rtp/239.77.1.27:5146
CGTN,http://113.65.9.140:4014/rtp/239.77.1.27:5146
CGTN英语,http://61.146.189.245:8888/rtp/239.77.0.199:5146
CGTN英语,http://120.237.116.125:8888/rtp/239.77.0.199:5146
CGTN英语,http://120.238.99.51:8888/rtp/239.77.0.199:5146
CGTN英语,http://125.93.111.69:8888/rtp/239.77.0.199:5146
CGTN英语,http://222.125.242.74:8888/rtp/239.77.0.199:5146
CGTN英语,http://113.65.9.2:4014/rtp/239.77.0.199:5146
CGTN英语,http://113.65.9.28:4014/rtp/239.77.0.199:5146
CGTN英语,http://113.65.9.140:4014/rtp/239.77.0.199:5146
CGTN西班牙语,http://61.146.189.245:8888/rtp/239.77.0.221:5146
CGTN西班牙语,http://120.237.116.125:8888/rtp/239.77.0.221:5146
CGTN西班牙语,http://120.238.99.51:8888/rtp/239.77.0.221:5146
CGTN西班牙语,http://125.93.111.69:8888/rtp/239.77.0.221:5146
CGTN西班牙语,http://222.125.242.74:8888/rtp/239.77.0.221:5146
CGTN西班牙语,http://113.65.9.2:4014/rtp/239.77.0.221:5146
CGTN西班牙语,http://113.65.9.28:4014/rtp/239.77.0.221:5146
CGTN西班牙语,http://113.65.9.140:4014/rtp/239.77.0.221:5146
CGTN法语,http://61.146.189.245:8888/rtp/239.77.0.228:5146
CGTN法语,http://120.237.116.125:8888/rtp/239.77.0.228:5146
CGTN法语,http://120.238.99.51:8888/rtp/239.77.0.228:5146
CGTN法语,http://125.93.111.69:8888/rtp/239.77.0.228:5146
CGTN法语,http://222.125.242.74:8888/rtp/239.77.0.228:5146
CGTN法语,http://113.65.9.2:4014/rtp/239.77.0.228:5146
CGTN法语,http://113.65.9.28:4014/rtp/239.77.0.228:5146
CGTN法语,http://113.65.9.140:4014/rtp/239.77.0.228:5146
CGTN阿拉伯语,http://61.146.189.245:8888/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://120.237.116.125:8888/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://120.238.99.51:8888/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://125.93.111.69:8888/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://222.125.242.74:8888/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://113.65.9.2:4014/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://113.65.9.28:4014/rtp/239.253.43.200:5146
CGTN阿拉伯语,http://113.65.9.140:4014/rtp/239.253.43.200:5146
CGTN俄语,http://61.146.189.245:8888/rtp/239.253.43.201:5146
CGTN俄语,http://120.237.116.125:8888/rtp/239.253.43.201:5146
CGTN俄语,http://120.238.99.51:8888/rtp/239.253.43.201:5146
CGTN俄语,http://125.93.111.69:8888/rtp/239.253.43.201:5146
CGTN俄语,http://222.125.242.74:8888/rtp/239.253.43.201:5146
CGTN俄语,http://113.65.9.2:4014/rtp/239.253.43.201:5146
CGTN俄语,http://113.65.9.28:4014/rtp/239.253.43.201:5146
CGTN俄语,http://113.65.9.140:4014/rtp/239.253.43.201:5146
广东国际,http://61.146.189.245:8888/rtp/239.77.0.7:5146
广东国际,http://120.237.116.125:8888/rtp/239.77.0.7:5146
广东国际,http://120.238.99.51:8888/rtp/239.77.0.7:5146
广东国际,http://125.93.111.69:8888/rtp/239.77.0.7:5146
广东国际,http://222.125.242.74:8888/rtp/239.77.0.7:5146
广东国际,http://113.65.9.2:4014/rtp/239.77.0.7:5146
广东国际,http://113.65.9.28:4014/rtp/239.77.0.7:5146
广东国际,http://113.65.9.140:4014/rtp/239.77.0.7:5146
南方购物,http://61.146.189.245:8888/rtp/239.77.0.22:5146
南方购物,http://120.237.116.125:8888/rtp/239.77.0.22:5146
南方购物,http://120.238.99.51:8888/rtp/239.77.0.22:5146
南方购物,http://125.93.111.69:8888/rtp/239.77.0.22:5146
南方购物,http://222.125.242.74:8888/rtp/239.77.0.22:5146
南方购物,http://113.65.9.2:4014/rtp/239.77.0.22:5146
南方购物,http://113.65.9.28:4014/rtp/239.77.0.22:5146
南方购物,http://113.65.9.140:4014/rtp/239.77.0.22:5146
岭南戏曲,http://61.146.189.245:8888/rtp/239.77.0.16:5146
岭南戏曲,http://120.237.116.125:8888/rtp/239.77.0.16:5146
岭南戏曲,http://120.238.99.51:8888/rtp/239.77.0.16:5146
岭南戏曲,http://125.93.111.69:8888/rtp/239.77.0.16:5146
岭南戏曲,http://222.125.242.74:8888/rtp/239.77.0.16:5146
岭南戏曲,http://113.65.9.2:4014/rtp/239.77.0.16:5146
岭南戏曲,http://113.65.9.28:4014/rtp/239.77.0.16:5146
岭南戏曲,http://113.65.9.140:4014/rtp/239.77.0.16:5146
广东房产,http://61.146.189.245:8888/rtp/239.77.0.14:5146
广东房产,http://120.237.116.125:8888/rtp/239.77.0.14:5146
广东房产,http://120.238.99.51:8888/rtp/239.77.0.14:5146
广东房产,http://125.93.111.69:8888/rtp/239.77.0.14:5146
广东房产,http://222.125.242.74:8888/rtp/239.77.0.14:5146
广东房产,http://113.65.9.2:4014/rtp/239.77.0.14:5146
广东房产,http://113.65.9.28:4014/rtp/239.77.0.14:5146
广东房产,http://113.65.9.140:4014/rtp/239.77.0.14:5146
现代教育,http://61.146.189.245:8888/rtp/239.77.0.18:5146
现代教育,http://120.237.116.125:8888/rtp/239.77.0.18:5146
现代教育,http://120.238.99.51:8888/rtp/239.77.0.18:5146
现代教育,http://125.93.111.69:8888/rtp/239.77.0.18:5146
现代教育,http://222.125.242.74:8888/rtp/239.77.0.18:5146
现代教育,http://113.65.9.2:4014/rtp/239.77.0.18:5146
现代教育,http://113.65.9.28:4014/rtp/239.77.0.18:5146
现代教育,http://113.65.9.140:4014/rtp/239.77.0.18:5146
广东移动,http://61.146.189.245:8888/rtp/239.77.0.20:5146
广东移动,http://120.237.116.125:8888/rtp/239.77.0.20:5146
广东移动,http://120.238.99.51:8888/rtp/239.77.0.20:5146
广东移动,http://125.93.111.69:8888/rtp/239.77.0.20:5146
广东移动,http://222.125.242.74:8888/rtp/239.77.0.20:5146
广东移动,http://113.65.9.2:4014/rtp/239.77.0.20:5146
广东移动,http://113.65.9.28:4014/rtp/239.77.0.20:5146
广东移动,http://113.65.9.140:4014/rtp/239.77.0.20:5146
广东综艺 4K50p,http://61.146.189.245:8888/rtp/239.77.1.236:5146
广东综艺 4K50p,http://120.237.116.125:8888/rtp/239.77.1.236:5146
广东综艺 4K50p,http://120.238.99.51:8888/rtp/239.77.1.236:5146
广东综艺 4K50p,http://125.93.111.69:8888/rtp/239.77.1.236:5146
广东综艺 4K50p,http://222.125.242.74:8888/rtp/239.77.1.236:5146
广东综艺 4K50p,http://113.65.9.2:4014/rtp/239.77.1.236:5146
广东综艺 4K50p,http://113.65.9.28:4014/rtp/239.77.1.236:5146
广东综艺 4K50p,http://113.65.9.140:4014/rtp/239.77.1.236:5146
广东综艺 4K,http://61.146.189.245:8888/rtp/239.77.1.237:5146
广东综艺 4K,http://120.237.116.125:8888/rtp/239.77.1.237:5146
广东综艺 4K,http://120.238.99.51:8888/rtp/239.77.1.237:5146
广东综艺 4K,http://125.93.111.69:8888/rtp/239.77.1.237:5146
广东综艺 4K,http://222.125.242.74:8888/rtp/239.77.1.237:5146
广东综艺 4K,http://113.65.9.2:4014/rtp/239.77.1.237:5146
广东综艺 4K,http://113.65.9.28:4014/rtp/239.77.1.237:5146
广东综艺 4K,http://113.65.9.140:4014/rtp/239.77.1.237:5146
广东综艺(4k),http://61.146.189.245:8888/rtp/239.77.0.244:5146
广东综艺(4k),http://120.237.116.125:8888/rtp/239.77.0.244:5146
广东综艺(4k),http://120.238.99.51:8888/rtp/239.77.0.244:5146
广东综艺(4k),http://125.93.111.69:8888/rtp/239.77.0.244:5146
广东综艺(4k),http://222.125.242.74:8888/rtp/239.77.0.244:5146
广东综艺(4k),http://113.65.9.2:4014/rtp/239.77.0.244:5146
广东综艺(4k),http://113.65.9.28:4014/rtp/239.77.0.244:5146
广东综艺(4k),http://113.65.9.140:4014/rtp/239.77.0.244:5146
广东综艺4k,http://61.146.189.245:8888/rtp/239.77.0.252:5146
广东综艺4k,http://120.237.116.125:8888/rtp/239.77.0.252:5146
广东综艺4k,http://120.238.99.51:8888/rtp/239.77.0.252:5146
广东综艺4k,http://125.93.111.69:8888/rtp/239.77.0.252:5146
广东综艺4k,http://222.125.242.74:8888/rtp/239.77.0.252:5146
广东综艺4k,http://113.65.9.2:4014/rtp/239.77.0.252:5146
广东综艺4k,http://113.65.9.28:4014/rtp/239.77.0.252:5146
广东综艺4k,http://113.65.9.140:4014/rtp/239.77.0.252:5146
广州综合,http://61.146.189.245:8888/rtp/239.253.43.66:5146
广州综合,http://120.237.116.125:8888/rtp/239.253.43.66:5146
广州综合,http://120.238.99.51:8888/rtp/239.253.43.66:5146
广州综合,http://125.93.111.69:8888/rtp/239.253.43.66:5146
广州综合,http://222.125.242.74:8888/rtp/239.253.43.66:5146
广州综合,http://113.65.9.2:4014/rtp/239.253.43.66:5146
广州综合,http://113.65.9.28:4014/rtp/239.253.43.66:5146
广州综合,http://113.65.9.140:4014/rtp/239.253.43.66:5146
广州新闻,http://61.146.189.245:8888/rtp/239.253.43.67:5146
广州新闻,http://120.237.116.125:8888/rtp/239.253.43.67:5146
广州新闻,http://120.238.99.51:8888/rtp/239.253.43.67:5146
广州新闻,http://125.93.111.69:8888/rtp/239.253.43.67:5146
广州新闻,http://222.125.242.74:8888/rtp/239.253.43.67:5146
广州新闻,http://113.65.9.2:4014/rtp/239.253.43.67:5146
广州新闻,http://113.65.9.28:4014/rtp/239.253.43.67:5146
广州新闻,http://113.65.9.140:4014/rtp/239.253.43.67:5146
广州影视,http://61.146.189.245:8888/rtp/239.253.43.68:5146
广州影视,http://120.237.116.125:8888/rtp/239.253.43.68:5146
广州影视,http://120.238.99.51:8888/rtp/239.253.43.68:5146
广州影视,http://125.93.111.69:8888/rtp/239.253.43.68:5146
广州影视,http://222.125.242.74:8888/rtp/239.253.43.68:5146
广州影视,http://113.65.9.2:4014/rtp/239.253.43.68:5146
广州影视,http://113.65.9.28:4014/rtp/239.253.43.68:5146
广州影视,http://113.65.9.140:4014/rtp/239.253.43.68:5146
广州法治,http://61.146.189.245:8888/rtp/239.253.43.69:5146
广州法治,http://120.237.116.125:8888/rtp/239.253.43.69:5146
广州法治,http://120.238.99.51:8888/rtp/239.253.43.69:5146
广州法治,http://125.93.111.69:8888/rtp/239.253.43.69:5146
广州法治,http://222.125.242.74:8888/rtp/239.253.43.69:5146
广州法治,http://113.65.9.2:4014/rtp/239.253.43.69:5146
广州法治,http://113.65.9.28:4014/rtp/239.253.43.69:5146
广州法治,http://113.65.9.140:4014/rtp/239.253.43.69:5146
广州竞赛,http://61.146.189.245:8888/rtp/239.253.43.70:5146
广州竞赛,http://120.237.116.125:8888/rtp/239.253.43.70:5146
广州竞赛,http://120.238.99.51:8888/rtp/239.253.43.70:5146
广州竞赛,http://125.93.111.69:8888/rtp/239.253.43.70:5146
广州竞赛,http://222.125.242.74:8888/rtp/239.253.43.70:5146
广州竞赛,http://113.65.9.2:4014/rtp/239.253.43.70:5146
广州竞赛,http://113.65.9.28:4014/rtp/239.253.43.70:5146
广州竞赛,http://113.65.9.140:4014/rtp/239.253.43.70:5146
广视课堂 小学一,http://61.146.189.245:8888/rtp/239.253.43.76:5146
广视课堂 小学一,http://120.237.116.125:8888/rtp/239.253.43.76:5146
广视课堂 小学一,http://120.238.99.51:8888/rtp/239.253.43.76:5146
广视课堂 小学一,http://125.93.111.69:8888/rtp/239.253.43.76:5146
广视课堂 小学一,http://222.125.242.74:8888/rtp/239.253.43.76:5146
广视课堂 小学一,http://113.65.9.2:4014/rtp/239.253.43.76:5146
广视课堂 小学一,http://113.65.9.28:4014/rtp/239.253.43.76:5146
广视课堂 小学一,http://113.65.9.140:4014/rtp/239.253.43.76:5146
广视课堂 小学二,http://61.146.189.245:8888/rtp/239.253.43.77:5146
广视课堂 小学二,http://120.237.116.125:8888/rtp/239.253.43.77:5146
广视课堂 小学二,http://120.238.99.51:8888/rtp/239.253.43.77:5146
广视课堂 小学二,http://125.93.111.69:8888/rtp/239.253.43.77:5146
广视课堂 小学二,http://222.125.242.74:8888/rtp/239.253.43.77:5146
广视课堂 小学二,http://113.65.9.2:4014/rtp/239.253.43.77:5146
广视课堂 小学二,http://113.65.9.28:4014/rtp/239.253.43.77:5146
广视课堂 小学二,http://113.65.9.140:4014/rtp/239.253.43.77:5146
广视课堂 小学三,http://61.146.189.245:8888/rtp/239.253.43.78:5146
广视课堂 小学三,http://120.237.116.125:8888/rtp/239.253.43.78:5146
广视课堂 小学三,http://120.238.99.51:8888/rtp/239.253.43.78:5146
广视课堂 小学三,http://125.93.111.69:8888/rtp/239.253.43.78:5146
广视课堂 小学三,http://222.125.242.74:8888/rtp/239.253.43.78:5146
广视课堂 小学三,http://113.65.9.2:4014/rtp/239.253.43.78:5146
广视课堂 小学三,http://113.65.9.28:4014/rtp/239.253.43.78:5146
广视课堂 小学三,http://113.65.9.140:4014/rtp/239.253.43.78:5146
广视课堂 小学四,http://61.146.189.245:8888/rtp/239.253.43.79:5146
广视课堂 小学四,http://120.237.116.125:8888/rtp/239.253.43.79:5146
广视课堂 小学四,http://120.238.99.51:8888/rtp/239.253.43.79:5146
广视课堂 小学四,http://125.93.111.69:8888/rtp/239.253.43.79:5146
广视课堂 小学四,http://222.125.242.74:8888/rtp/239.253.43.79:5146
广视课堂 小学四,http://113.65.9.2:4014/rtp/239.253.43.79:5146
广视课堂 小学四,http://113.65.9.28:4014/rtp/239.253.43.79:5146
广视课堂 小学四,http://113.65.9.140:4014/rtp/239.253.43.79:5146
广视课堂 小学五,http://61.146.189.245:8888/rtp/239.253.43.80:5146
广视课堂 小学五,http://120.237.116.125:8888/rtp/239.253.43.80:5146
广视课堂 小学五,http://120.238.99.51:8888/rtp/239.253.43.80:5146
广视课堂 小学五,http://125.93.111.69:8888/rtp/239.253.43.80:5146
广视课堂 小学五,http://222.125.242.74:8888/rtp/239.253.43.80:5146
广视课堂 小学五,http://113.65.9.2:4014/rtp/239.253.43.80:5146
广视课堂 小学五,http://113.65.9.28:4014/rtp/239.253.43.80:5146
广视课堂 小学五,http://113.65.9.140:4014/rtp/239.253.43.80:5146
广视课堂 小学六,http://61.146.189.245:8888/rtp/239.253.43.81:5146
广视课堂 小学六,http://120.237.116.125:8888/rtp/239.253.43.81:5146
广视课堂 小学六,http://120.238.99.51:8888/rtp/239.253.43.81:5146
广视课堂 小学六,http://125.93.111.69:8888/rtp/239.253.43.81:5146
广视课堂 小学六,http://222.125.242.74:8888/rtp/239.253.43.81:5146
广视课堂 小学六,http://113.65.9.2:4014/rtp/239.253.43.81:5146
广视课堂 小学六,http://113.65.9.28:4014/rtp/239.253.43.81:5146
广视课堂 小学六,http://113.65.9.140:4014/rtp/239.253.43.81:5146
广视课堂 初一,http://61.146.189.245:8888/rtp/239.253.43.89:5146
广视课堂 初一,http://120.237.116.125:8888/rtp/239.253.43.89:5146
广视课堂 初一,http://120.238.99.51:8888/rtp/239.253.43.89:5146
广视课堂 初一,http://125.93.111.69:8888/rtp/239.253.43.89:5146
广视课堂 初一,http://222.125.242.74:8888/rtp/239.253.43.89:5146
广视课堂 初一,http://113.65.9.2:4014/rtp/239.253.43.89:5146
广视课堂 初一,http://113.65.9.28:4014/rtp/239.253.43.89:5146
广视课堂 初一,http://113.65.9.140:4014/rtp/239.253.43.89:5146
广视课堂 初二,http://61.146.189.245:8888/rtp/239.253.43.90:5146
广视课堂 初二,http://120.237.116.125:8888/rtp/239.253.43.90:5146
广视课堂 初二,http://120.238.99.51:8888/rtp/239.253.43.90:5146
广视课堂 初二,http://125.93.111.69:8888/rtp/239.253.43.90:5146
广视课堂 初二,http://222.125.242.74:8888/rtp/239.253.43.90:5146
广视课堂 初二,http://113.65.9.2:4014/rtp/239.253.43.90:5146
广视课堂 初二,http://113.65.9.28:4014/rtp/239.253.43.90:5146
广视课堂 初二,http://113.65.9.140:4014/rtp/239.253.43.90:5146
广视课堂 初三,http://61.146.189.245:8888/rtp/239.253.43.91:5146
广视课堂 初三,http://120.237.116.125:8888/rtp/239.253.43.91:5146
广视课堂 初三,http://120.238.99.51:8888/rtp/239.253.43.91:5146
广视课堂 初三,http://125.93.111.69:8888/rtp/239.253.43.91:5146
广视课堂 初三,http://222.125.242.74:8888/rtp/239.253.43.91:5146
广视课堂 初三,http://113.65.9.2:4014/rtp/239.253.43.91:5146
广视课堂 初三,http://113.65.9.28:4014/rtp/239.253.43.91:5146
广视课堂 初三,http://113.65.9.140:4014/rtp/239.253.43.91:5146
广视课堂 高一,http://61.146.189.245:8888/rtp/239.253.43.92:5146
广视课堂 高一,http://120.237.116.125:8888/rtp/239.253.43.92:5146
广视课堂 高一,http://120.238.99.51:8888/rtp/239.253.43.92:5146
广视课堂 高一,http://125.93.111.69:8888/rtp/239.253.43.92:5146
广视课堂 高一,http://222.125.242.74:8888/rtp/239.253.43.92:5146
广视课堂 高一,http://113.65.9.2:4014/rtp/239.253.43.92:5146
广视课堂 高一,http://113.65.9.28:4014/rtp/239.253.43.92:5146
广视课堂 高一,http://113.65.9.140:4014/rtp/239.253.43.92:5146
广视课堂 高二,http://61.146.189.245:8888/rtp/239.253.43.93:5146
广视课堂 高二,http://120.237.116.125:8888/rtp/239.253.43.93:5146
广视课堂 高二,http://120.238.99.51:8888/rtp/239.253.43.93:5146
广视课堂 高二,http://125.93.111.69:8888/rtp/239.253.43.93:5146
广视课堂 高二,http://222.125.242.74:8888/rtp/239.253.43.93:5146
广视课堂 高二,http://113.65.9.2:4014/rtp/239.253.43.93:5146
广视课堂 高二,http://113.65.9.28:4014/rtp/239.253.43.93:5146
广视课堂 高二,http://113.65.9.140:4014/rtp/239.253.43.93:5146
深圳都市频道,http://61.146.189.245:8888/rtp/239.77.1.34:5146
深圳都市频道,http://120.237.116.125:8888/rtp/239.77.1.34:5146
深圳都市频道,http://120.238.99.51:8888/rtp/239.77.1.34:5146
深圳都市频道,http://125.93.111.69:8888/rtp/239.77.1.34:5146
深圳都市频道,http://222.125.242.74:8888/rtp/239.77.1.34:5146
深圳都市频道,http://113.65.9.2:4014/rtp/239.77.1.34:5146
深圳都市频道,http://113.65.9.28:4014/rtp/239.77.1.34:5146
深圳都市频道,http://113.65.9.140:4014/rtp/239.77.1.34:5146
深圳电视剧频道,http://61.146.189.245:8888/rtp/239.77.1.7:5146
深圳电视剧频道,http://120.237.116.125:8888/rtp/239.77.1.7:5146
深圳电视剧频道,http://120.238.99.51:8888/rtp/239.77.1.7:5146
深圳电视剧频道,http://125.93.111.69:8888/rtp/239.77.1.7:5146
深圳电视剧频道,http://222.125.242.74:8888/rtp/239.77.1.7:5146
深圳电视剧频道,http://113.65.9.2:4014/rtp/239.77.1.7:5146
深圳电视剧频道,http://113.65.9.28:4014/rtp/239.77.1.7:5146
深圳电视剧频道,http://113.65.9.140:4014/rtp/239.77.1.7:5146
深圳财经生活,http://61.146.189.245:8888/rtp/239.77.1.22:5146
深圳财经生活,http://120.237.116.125:8888/rtp/239.77.1.22:5146
深圳财经生活,http://120.238.99.51:8888/rtp/239.77.1.22:5146
深圳财经生活,http://125.93.111.69:8888/rtp/239.77.1.22:5146
深圳财经生活,http://222.125.242.74:8888/rtp/239.77.1.22:5146
深圳财经生活,http://113.65.9.2:4014/rtp/239.77.1.22:5146
深圳财经生活,http://113.65.9.28:4014/rtp/239.77.1.22:5146
深圳财经生活,http://113.65.9.140:4014/rtp/239.77.1.22:5146
深圳娱乐频道,http://61.146.189.245:8888/rtp/239.77.1.36:5146
深圳娱乐频道,http://120.237.116.125:8888/rtp/239.77.1.36:5146
深圳娱乐频道,http://120.238.99.51:8888/rtp/239.77.1.36:5146
深圳娱乐频道,http://125.93.111.69:8888/rtp/239.77.1.36:5146
深圳娱乐频道,http://222.125.242.74:8888/rtp/239.77.1.36:5146
深圳娱乐频道,http://113.65.9.2:4014/rtp/239.77.1.36:5146
深圳娱乐频道,http://113.65.9.28:4014/rtp/239.77.1.36:5146
深圳娱乐频道,http://113.65.9.140:4014/rtp/239.77.1.36:5146
深圳体育健康,http://61.146.189.245:8888/rtp/239.77.1.8:5146
深圳体育健康,http://120.237.116.125:8888/rtp/239.77.1.8:5146
深圳体育健康,http://120.238.99.51:8888/rtp/239.77.1.8:5146
深圳体育健康,http://125.93.111.69:8888/rtp/239.77.1.8:5146
深圳体育健康,http://222.125.242.74:8888/rtp/239.77.1.8:5146
深圳体育健康,http://113.65.9.2:4014/rtp/239.77.1.8:5146
深圳体育健康,http://113.65.9.28:4014/rtp/239.77.1.8:5146
深圳体育健康,http://113.65.9.140:4014/rtp/239.77.1.8:5146
深圳少儿频道,http://61.146.189.245:8888/rtp/239.77.1.38:5146
